"division","variant","count","total","collection_date","collection_date_num","prop","location","DATE_NUM"
"Gujarat","Alpha",2,224,2021-05-03,18750,0.00892857142857143,"Gujarat",18750
"Gujarat","Alpha",0,207,2021-05-10,18757,0,"Gujarat",18757
"Gujarat","Alpha",0,251,2021-05-17,18764,0,"Gujarat",18764
"Gujarat","Alpha",0,119,2021-05-24,18771,0,"Gujarat",18771
"Gujarat","Alpha",0,78,2021-05-31,18778,0,"Gujarat",18778
"Gujarat","Alpha",0,77,2021-06-07,18785,0,"Gujarat",18785
"Gujarat","Alpha",0,46,2021-06-14,18792,0,"Gujarat",18792
"Gujarat","Alpha",0,46,2021-06-21,18799,0,"Gujarat",18799
"Gujarat","Alpha",0,13,2021-06-28,18806,0,"Gujarat",18806
"Gujarat","Alpha",0,32,2021-07-05,18813,0,"Gujarat",18813
"Gujarat","Alpha",0,35,2021-07-12,18820,0,"Gujarat",18820
"Gujarat","Alpha",0,20,2021-07-19,18827,0,"Gujarat",18827
"Gujarat","Alpha",0,17,2021-07-26,18834,0,"Gujarat",18834
"Gujarat","Alpha",1,19,2021-08-02,18841,0.0526315789473684,"Gujarat",18841
"Gujarat","Alpha",1,43,2021-08-09,18848,0.0232558139534884,"Gujarat",18848
"Gujarat","Alpha",0,62,2021-08-16,18855,0,"Gujarat",18855
"Gujarat","Alpha",0,47,2021-08-23,18862,0,"Gujarat",18862
"Gujarat","Alpha",0,65,2021-08-30,18869,0,"Gujarat",18869
"Gujarat","Alpha",0,76,2021-09-06,18876,0,"Gujarat",18876
"Gujarat","Alpha",0,90,2021-09-13,18883,0,"Gujarat",18883
"Gujarat","Alpha",0,103,2021-09-20,18890,0,"Gujarat",18890
"Gujarat","Alpha",0,68,2021-09-27,18897,0,"Gujarat",18897
"Gujarat","Alpha",1,84,2021-10-04,18904,0.0119047619047619,"Gujarat",18904
"Gujarat","Alpha",0,95,2021-10-11,18911,0,"Gujarat",18911
"Gujarat","Alpha",0,68,2021-10-18,18918,0,"Gujarat",18918
"Gujarat","Alpha",0,109,2021-10-25,18925,0,"Gujarat",18925
"Gujarat","Alpha",0,86,2021-11-01,18932,0,"Gujarat",18932
"Gujarat","Alpha",0,87,2021-11-08,18939,0,"Gujarat",18939
"Gujarat","Alpha",0,35,2021-11-15,18946,0,"Gujarat",18946
"Gujarat","Alpha",0,28,2021-11-22,18953,0,"Gujarat",18953
"Gujarat","Alpha",0,99,2021-11-29,18960,0,"Gujarat",18960
"Gujarat","Alpha",0,197,2021-12-06,18967,0,"Gujarat",18967
"Gujarat","Alpha",0,204,2021-12-13,18974,0,"Gujarat",18974
"Gujarat","Alpha",0,271,2021-12-20,18981,0,"Gujarat",18981
"Gujarat","Alpha",0,222,2021-12-27,18988,0,"Gujarat",18988
"Gujarat","Alpha",0,293,2022-01-03,18995,0,"Gujarat",18995
"Gujarat","Alpha",0,346,2022-01-10,19002,0,"Gujarat",19002
"Gujarat","Alpha",0,271,2022-01-17,19009,0,"Gujarat",19009
"Gujarat","Alpha",0,310,2022-01-24,19016,0,"Gujarat",19016
"Gujarat","Alpha",0,485,2022-01-31,19023,0,"Gujarat",19023
"Gujarat","Alpha",0,361,2022-02-07,19030,0,"Gujarat",19030
"Gujarat","Alpha",0,208,2022-02-14,19037,0,"Gujarat",19037
"Gujarat","Alpha",0,73,2022-02-21,19044,0,"Gujarat",19044
"Gujarat","Alpha",0,89,2022-02-28,19051,0,"Gujarat",19051
"Gujarat","Alpha",0,44,2022-03-07,19058,0,"Gujarat",19058
"Gujarat","Alpha",0,13,2022-03-14,19065,0,"Gujarat",19065
"Gujarat","Alpha",0,7,2022-03-21,19072,0,"Gujarat",19072
"Gujarat","Alpha",0,11,2022-03-28,19079,0,"Gujarat",19079
"Gujarat","Alpha",0,62,2022-04-04,19086,0,"Gujarat",19086
"Gujarat","Alpha",0,42,2022-04-11,19093,0,"Gujarat",19093
"Gujarat","Alpha",0,40,2022-04-18,19100,0,"Gujarat",19100
"Gujarat","Alpha",0,37,2022-04-25,19107,0,"Gujarat",19107
"Gujarat","Alpha",0,55,2022-05-02,19114,0,"Gujarat",19114
"Gujarat","Alpha",0,114,2022-05-09,19121,0,"Gujarat",19121
"Gujarat","Alpha",0,112,2022-05-16,19128,0,"Gujarat",19128
"Gujarat","Alpha",0,102,2022-05-23,19135,0,"Gujarat",19135
"Gujarat","Alpha",0,112,2022-05-30,19142,0,"Gujarat",19142
"Gujarat","Alpha",0,132,2022-06-06,19149,0,"Gujarat",19149
"Gujarat","Alpha",0,141,2022-06-13,19156,0,"Gujarat",19156
"Gujarat","Alpha",0,78,2022-06-20,19163,0,"Gujarat",19163
"Gujarat","Alpha",0,78,2022-06-27,19170,0,"Gujarat",19170
"Gujarat","Alpha",0,40,2022-07-04,19177,0,"Gujarat",19177
"Gujarat","Alpha",0,3,2022-07-11,19184,0,"Gujarat",19184
"Haryana","Alpha",0,7,2020-06-08,18421,0,"Haryana",18421
"Haryana","Alpha",0,25,2020-06-15,18428,0,"Haryana",18428
"Haryana","Alpha",0,9,2020-06-22,18435,0,"Haryana",18435
"Haryana","Alpha",0,19,2020-08-24,18498,0,"Haryana",18498
"Haryana","Alpha",0,5,2020-10-05,18540,0,"Haryana",18540
"Haryana","Alpha",0,22,2020-11-02,18568,0,"Haryana",18568
"Haryana","Alpha",0,15,2020-11-09,18575,0,"Haryana",18575
"Haryana","Alpha",0,21,2020-12-07,18603,0,"Haryana",18603
"Haryana","Alpha",0,42,2020-12-14,18610,0,"Haryana",18610
"Haryana","Alpha",1,2,2020-12-21,18617,0.5,"Haryana",18617
"Haryana","Alpha",0,1,2021-01-25,18652,0,"Haryana",18652
"Haryana","Alpha",5,20,2021-02-01,18659,0.25,"Haryana",18659
"Haryana","Alpha",1,5,2021-02-08,18666,0.2,"Haryana",18666
"Haryana","Alpha",5,12,2021-02-15,18673,0.416666666666667,"Haryana",18673
"Haryana","Alpha",5,18,2021-02-22,18680,0.277777777777778,"Haryana",18680
"Haryana","Alpha",10,26,2021-03-01,18687,0.384615384615385,"Haryana",18687
"Haryana","Alpha",11,17,2021-03-08,18694,0.647058823529412,"Haryana",18694
"Haryana","Alpha",10,18,2021-03-15,18701,0.555555555555556,"Haryana",18701
"Haryana","Alpha",19,25,2021-03-22,18708,0.76,"Haryana",18708
"Haryana","Alpha",89,112,2021-03-29,18715,0.794642857142857,"Haryana",18715
"Haryana","Alpha",116,201,2021-04-05,18722,0.577114427860697,"Haryana",18722
"Haryana","Alpha",78,170,2021-04-12,18729,0.458823529411765,"Haryana",18729
"Haryana","Alpha",10,27,2021-04-19,18736,0.37037037037037,"Haryana",18736
"Haryana","Alpha",65,477,2021-04-26,18743,0.136268343815514,"Haryana",18743
"Haryana","Alpha",2,17,2021-05-03,18750,0.117647058823529,"Haryana",18750
"Haryana","Alpha",0,47,2021-05-10,18757,0,"Haryana",18757
"Haryana","Alpha",0,17,2021-05-17,18764,0,"Haryana",18764
"Haryana","Alpha",0,6,2021-05-24,18771,0,"Haryana",18771
"Haryana","Alpha",0,1,2021-05-31,18778,0,"Haryana",18778
"Haryana","Alpha",0,13,2021-06-21,18799,0,"Haryana",18799
"Haryana","Alpha",0,55,2021-06-28,18806,0,"Haryana",18806
"Haryana","Alpha",0,25,2021-07-05,18813,0,"Haryana",18813
"Haryana","Alpha",0,1,2021-09-06,18876,0,"Haryana",18876
"Haryana","Alpha",0,2,2021-10-04,18904,0,"Haryana",18904
"Haryana","Alpha",0,2,2021-10-11,18911,0,"Haryana",18911
"Haryana","Alpha",0,7,2021-10-18,18918,0,"Haryana",18918
"Haryana","Alpha",0,21,2021-10-25,18925,0,"Haryana",18925
"Haryana","Alpha",0,32,2021-11-01,18932,0,"Haryana",18932
"Haryana","Alpha",0,16,2021-11-08,18939,0,"Haryana",18939
"Haryana","Alpha",0,2,2021-11-15,18946,0,"Haryana",18946
"Haryana","Alpha",0,3,2021-11-22,18953,0,"Haryana",18953
"Haryana","Alpha",0,18,2021-11-29,18960,0,"Haryana",18960
"Haryana","Alpha",0,20,2021-12-06,18967,0,"Haryana",18967
"Haryana","Alpha",0,12,2021-12-13,18974,0,"Haryana",18974
"Haryana","Alpha",0,2,2021-12-20,18981,0,"Haryana",18981
"Haryana","Alpha",0,35,2021-12-27,18988,0,"Haryana",18988
"Haryana","Alpha",0,44,2022-01-03,18995,0,"Haryana",18995
"Haryana","Alpha",0,39,2022-01-10,19002,0,"Haryana",19002
"Haryana","Alpha",0,35,2022-01-17,19009,0,"Haryana",19009
"Haryana","Alpha",0,26,2022-01-24,19016,0,"Haryana",19016
"Haryana","Alpha",0,35,2022-01-31,19023,0,"Haryana",19023
"Haryana","Alpha",0,21,2022-02-07,19030,0,"Haryana",19030
"Haryana","Alpha",0,6,2022-02-14,19037,0,"Haryana",19037
"Haryana","Alpha",0,12,2022-02-21,19044,0,"Haryana",19044
"Haryana","Alpha",0,11,2022-02-28,19051,0,"Haryana",19051
"Haryana","Alpha",0,8,2022-03-07,19058,0,"Haryana",19058
"Haryana","Alpha",0,4,2022-03-14,19065,0,"Haryana",19065
"Haryana","Alpha",0,1,2022-03-21,19072,0,"Haryana",19072
"Haryana","Alpha",0,1,2022-03-28,19079,0,"Haryana",19079
"Haryana","Alpha",0,8,2022-04-04,19086,0,"Haryana",19086
"Haryana","Alpha",0,30,2022-04-11,19093,0,"Haryana",19093
"Haryana","Alpha",0,16,2022-04-18,19100,0,"Haryana",19100
"Haryana","Alpha",0,4,2022-04-25,19107,0,"Haryana",19107
"Haryana","Alpha",0,10,2022-05-02,19114,0,"Haryana",19114
"Haryana","Alpha",0,13,2022-05-09,19121,0,"Haryana",19121
"Haryana","Alpha",0,16,2022-05-16,19128,0,"Haryana",19128
"Haryana","Alpha",0,4,2022-05-23,19135,0,"Haryana",19135
"Haryana","Alpha",0,5,2022-05-30,19142,0,"Haryana",19142
"Haryana","Alpha",0,6,2022-06-06,19149,0,"Haryana",19149
"Haryana","Alpha",0,43,2022-06-13,19156,0,"Haryana",19156
"Haryana","Alpha",0,42,2022-06-20,19163,0,"Haryana",19163
"Haryana","Alpha",0,58,2022-06-27,19170,0,"Haryana",19170
"Haryana","Alpha",0,18,2022-07-04,19177,0,"Haryana",19177
"Himachal Pradesh","Alpha",0,1,2020-07-06,18449,0,"Himachal Pradesh",18449
"Himachal Pradesh","Alpha",0,4,2020-08-10,18484,0,"Himachal Pradesh",18484
"Himachal Pradesh","Alpha",0,2,2020-10-12,18547,0,"Himachal Pradesh",18547
"Himachal Pradesh","Alpha",0,6,2020-11-09,18575,0,"Himachal Pradesh",18575
"Himachal Pradesh","Alpha",0,3,2020-11-16,18582,0,"Himachal Pradesh",18582
"Himachal Pradesh","Alpha",0,54,2020-11-23,18589,0,"Himachal Pradesh",18589
"Himachal Pradesh","Alpha",0,71,2020-11-30,18596,0,"Himachal Pradesh",18596
"Himachal Pradesh","Alpha",0,27,2020-12-07,18603,0,"Himachal Pradesh",18603
"Himachal Pradesh","Alpha",0,35,2020-12-14,18610,0,"Himachal Pradesh",18610
"Himachal Pradesh","Alpha",2,18,2020-12-21,18617,0.111111111111111,"Himachal Pradesh",18617
"Himachal Pradesh","Alpha",1,4,2020-12-28,18624,0.25,"Himachal Pradesh",18624
"Himachal Pradesh","Alpha",0,1,2021-01-04,18631,0,"Himachal Pradesh",18631
"Himachal Pradesh","Alpha",0,5,2021-01-11,18638,0,"Himachal Pradesh",18638
"Himachal Pradesh","Alpha",0,11,2021-01-18,18645,0,"Himachal Pradesh",18645
"Himachal Pradesh","Alpha",0,3,2021-01-25,18652,0,"Himachal Pradesh",18652
"Himachal Pradesh","Alpha",0,1,2021-02-01,18659,0,"Himachal Pradesh",18659
"Himachal Pradesh","Alpha",0,4,2021-02-08,18666,0,"Himachal Pradesh",18666
"Himachal Pradesh","Alpha",0,1,2021-02-15,18673,0,"Himachal Pradesh",18673
"Himachal Pradesh","Alpha",3,3,2021-02-22,18680,1,"Himachal Pradesh",18680
"Himachal Pradesh","Alpha",12,23,2021-03-01,18687,0.521739130434783,"Himachal Pradesh",18687
"Himachal Pradesh","Alpha",15,21,2021-03-08,18694,0.714285714285714,"Himachal Pradesh",18694
"Himachal Pradesh","Alpha",26,30,2021-03-15,18701,0.866666666666667,"Himachal Pradesh",18701
"Himachal Pradesh","Alpha",25,30,2021-03-22,18708,0.833333333333333,"Himachal Pradesh",18708
"Himachal Pradesh","Alpha",11,18,2021-03-29,18715,0.611111111111111,"Himachal Pradesh",18715
"Himachal Pradesh","Alpha",4,11,2021-04-05,18722,0.363636363636364,"Himachal Pradesh",18722
"Himachal Pradesh","Alpha",0,1,2021-04-12,18729,0,"Himachal Pradesh",18729
"Himachal Pradesh","Alpha",8,54,2021-04-19,18736,0.148148148148148,"Himachal Pradesh",18736
"Himachal Pradesh","Alpha",0,4,2021-04-26,18743,0,"Himachal Pradesh",18743
"Himachal Pradesh","Alpha",1,15,2021-05-03,18750,0.0666666666666667,"Himachal Pradesh",18750
"Himachal Pradesh","Alpha",0,14,2021-05-10,18757,0,"Himachal Pradesh",18757
"Himachal Pradesh","Alpha",1,39,2021-05-17,18764,0.0256410256410256,"Himachal Pradesh",18764
"Himachal Pradesh","Alpha",1,55,2021-05-24,18771,0.0181818181818182,"Himachal Pradesh",18771
"Himachal Pradesh","Alpha",2,46,2021-05-31,18778,0.0434782608695652,"Himachal Pradesh",18778
"Himachal Pradesh","Alpha",0,81,2021-06-07,18785,0,"Himachal Pradesh",18785
"Himachal Pradesh","Alpha",1,57,2021-06-14,18792,0.0175438596491228,"Himachal Pradesh",18792
"Himachal Pradesh","Alpha",0,69,2021-06-21,18799,0,"Himachal Pradesh",18799
"Himachal Pradesh","Alpha",0,50,2021-06-28,18806,0,"Himachal Pradesh",18806
"Himachal Pradesh","Alpha",0,65,2021-07-05,18813,0,"Himachal Pradesh",18813
"Himachal Pradesh","Alpha",0,33,2021-07-12,18820,0,"Himachal Pradesh",18820
"Himachal Pradesh","Alpha",0,43,2021-07-19,18827,0,"Himachal Pradesh",18827
"Himachal Pradesh","Alpha",0,34,2021-07-26,18834,0,"Himachal Pradesh",18834
"Himachal Pradesh","Alpha",0,71,2021-08-02,18841,0,"Himachal Pradesh",18841
"Himachal Pradesh","Alpha",0,63,2021-08-09,18848,0,"Himachal Pradesh",18848
"Himachal Pradesh","Alpha",0,57,2021-08-16,18855,0,"Himachal Pradesh",18855
"Himachal Pradesh","Alpha",0,60,2021-08-23,18862,0,"Himachal Pradesh",18862
"Himachal Pradesh","Alpha",0,60,2021-08-30,18869,0,"Himachal Pradesh",18869
"Himachal Pradesh","Alpha",0,66,2021-09-06,18876,0,"Himachal Pradesh",18876
"Himachal Pradesh","Alpha",0,70,2021-09-13,18883,0,"Himachal Pradesh",18883
"Himachal Pradesh","Alpha",0,79,2021-09-20,18890,0,"Himachal Pradesh",18890
"Himachal Pradesh","Alpha",0,65,2021-09-27,18897,0,"Himachal Pradesh",18897
"Himachal Pradesh","Alpha",0,80,2021-10-04,18904,0,"Himachal Pradesh",18904
"Himachal Pradesh","Alpha",0,49,2021-10-11,18911,0,"Himachal Pradesh",18911
"Himachal Pradesh","Alpha",0,73,2021-10-18,18918,0,"Himachal Pradesh",18918
"Himachal Pradesh","Alpha",0,68,2021-10-25,18925,0,"Himachal Pradesh",18925
"Himachal Pradesh","Alpha",0,59,2021-11-01,18932,0,"Himachal Pradesh",18932
"Himachal Pradesh","Alpha",0,56,2021-11-08,18939,0,"Himachal Pradesh",18939
"Himachal Pradesh","Alpha",0,41,2021-11-15,18946,0,"Himachal Pradesh",18946
"Himachal Pradesh","Alpha",0,64,2021-11-22,18953,0,"Himachal Pradesh",18953
"Himachal Pradesh","Alpha",0,50,2021-11-29,18960,0,"Himachal Pradesh",18960
"Himachal Pradesh","Alpha",0,20,2021-12-06,18967,0,"Himachal Pradesh",18967
"Himachal Pradesh","Alpha",0,50,2021-12-13,18974,0,"Himachal Pradesh",18974
"Himachal Pradesh","Alpha",0,26,2021-12-20,18981,0,"Himachal Pradesh",18981
"Himachal Pradesh","Alpha",0,58,2021-12-27,18988,0,"Himachal Pradesh",18988
"Himachal Pradesh","Alpha",0,11,2022-01-03,18995,0,"Himachal Pradesh",18995
"Himachal Pradesh","Alpha",0,9,2022-01-10,19002,0,"Himachal Pradesh",19002
"Himachal Pradesh","Alpha",0,4,2022-01-17,19009,0,"Himachal Pradesh",19009
"Himachal Pradesh","Alpha",0,16,2022-02-14,19037,0,"Himachal Pradesh",19037
"Himachal Pradesh","Alpha",0,15,2022-02-21,19044,0,"Himachal Pradesh",19044
"Himachal Pradesh","Alpha",0,21,2022-02-28,19051,0,"Himachal Pradesh",19051
"Himachal Pradesh","Alpha",0,14,2022-03-07,19058,0,"Himachal Pradesh",19058
"Himachal Pradesh","Alpha",0,6,2022-03-14,19065,0,"Himachal Pradesh",19065
"Himachal Pradesh","Alpha",0,2,2022-03-21,19072,0,"Himachal Pradesh",19072
"Himachal Pradesh","Alpha",0,3,2022-05-09,19121,0,"Himachal Pradesh",19121
"Himachal Pradesh","Alpha",0,10,2022-05-16,19128,0,"Himachal Pradesh",19128
"Himachal Pradesh","Alpha",0,3,2022-05-23,19135,0,"Himachal Pradesh",19135
"Himachal Pradesh","Alpha",0,13,2022-05-30,19142,0,"Himachal Pradesh",19142
"Himachal Pradesh","Alpha",0,10,2022-06-06,19149,0,"Himachal Pradesh",19149
"Himachal Pradesh","Alpha",0,9,2022-06-13,19156,0,"Himachal Pradesh",19156
"Himachal Pradesh","Alpha",0,6,2022-06-20,19163,0,"Himachal Pradesh",19163
"Himachal Pradesh","Alpha",0,25,2022-06-27,19170,0,"Himachal Pradesh",19170
"Himachal Pradesh","Alpha",0,35,2022-07-04,19177,0,"Himachal Pradesh",19177
"Himachal Pradesh","Alpha",0,34,2022-07-11,19184,0,"Himachal Pradesh",19184
"Madhya Pradesh","Alpha",0,1,2020-07-20,18463,0,"Madhya Pradesh",18463
"Madhya Pradesh","Alpha",0,1,2020-09-07,18512,0,"Madhya Pradesh",18512
"Madhya Pradesh","Alpha",0,3,2020-11-23,18589,0,"Madhya Pradesh",18589
"Madhya Pradesh","Alpha",0,2,2020-11-30,18596,0,"Madhya Pradesh",18596
"Madhya Pradesh","Alpha",0,6,2020-12-07,18603,0,"Madhya Pradesh",18603
"Madhya Pradesh","Alpha",1,4,2020-12-28,18624,0.25,"Madhya Pradesh",18624
"Madhya Pradesh","Alpha",3,24,2021-01-25,18652,0.125,"Madhya Pradesh",18652
"Madhya Pradesh","Alpha",3,21,2021-02-01,18659,0.142857142857143,"Madhya Pradesh",18659
"Madhya Pradesh","Alpha",2,34,2021-02-08,18666,0.0588235294117647,"Madhya Pradesh",18666
"Madhya Pradesh","Alpha",24,126,2021-02-15,18673,0.19047619047619,"Madhya Pradesh",18673
"Madhya Pradesh","Alpha",10,23,2021-02-22,18680,0.434782608695652,"Madhya Pradesh",18680
"Madhya Pradesh","Alpha",12,30,2021-03-01,18687,0.4,"Madhya Pradesh",18687
"Madhya Pradesh","Alpha",113,156,2021-03-08,18694,0.724358974358974,"Madhya Pradesh",18694
"Madhya Pradesh","Alpha",48,94,2021-03-15,18701,0.51063829787234,"Madhya Pradesh",18701
"Madhya Pradesh","Alpha",9,37,2021-03-22,18708,0.243243243243243,"Madhya Pradesh",18708
"Madhya Pradesh","Alpha",2,7,2021-03-29,18715,0.285714285714286,"Madhya Pradesh",18715
"Madhya Pradesh","Alpha",0,9,2021-04-05,18722,0,"Madhya Pradesh",18722
"Madhya Pradesh","Alpha",0,12,2021-04-12,18729,0,"Madhya Pradesh",18729
"Madhya Pradesh","Alpha",0,95,2021-04-19,18736,0,"Madhya Pradesh",18736
"Madhya Pradesh","Alpha",0,106,2021-04-26,18743,0,"Madhya Pradesh",18743
"Madhya Pradesh","Alpha",1,142,2021-05-03,18750,0.00704225352112676,"Madhya Pradesh",18750
"Madhya Pradesh","Alpha",0,117,2021-05-10,18757,0,"Madhya Pradesh",18757
"Madhya Pradesh","Alpha",0,129,2021-05-17,18764,0,"Madhya Pradesh",18764
"Madhya Pradesh","Alpha",0,91,2021-05-24,18771,0,"Madhya Pradesh",18771
"Madhya Pradesh","Alpha",4,94,2021-05-31,18778,0.0425531914893617,"Madhya Pradesh",18778
"Madhya Pradesh","Alpha",4,43,2021-06-07,18785,0.0930232558139535,"Madhya Pradesh",18785
"Madhya Pradesh","Alpha",1,32,2021-06-14,18792,0.03125,"Madhya Pradesh",18792
"Madhya Pradesh","Alpha",0,38,2021-06-21,18799,0,"Madhya Pradesh",18799
"Madhya Pradesh","Alpha",0,17,2021-06-28,18806,0,"Madhya Pradesh",18806
"Madhya Pradesh","Alpha",0,12,2021-07-05,18813,0,"Madhya Pradesh",18813
"Madhya Pradesh","Alpha",0,11,2021-07-12,18820,0,"Madhya Pradesh",18820
"Madhya Pradesh","Alpha",0,6,2021-07-19,18827,0,"Madhya Pradesh",18827
"Madhya Pradesh","Alpha",0,4,2021-08-02,18841,0,"Madhya Pradesh",18841
"Madhya Pradesh","Alpha",0,2,2021-08-09,18848,0,"Madhya Pradesh",18848
"Madhya Pradesh","Alpha",0,1,2021-08-16,18855,0,"Madhya Pradesh",18855
"Madhya Pradesh","Alpha",0,7,2021-08-23,18862,0,"Madhya Pradesh",18862
"Madhya Pradesh","Alpha",0,5,2021-08-30,18869,0,"Madhya Pradesh",18869
"Madhya Pradesh","Alpha",0,15,2021-09-06,18876,0,"Madhya Pradesh",18876
"Madhya Pradesh","Alpha",0,9,2021-09-13,18883,0,"Madhya Pradesh",18883
"Madhya Pradesh","Alpha",0,16,2021-09-20,18890,0,"Madhya Pradesh",18890
"Madhya Pradesh","Alpha",0,6,2021-09-27,18897,0,"Madhya Pradesh",18897
"Madhya Pradesh","Alpha",0,4,2021-10-04,18904,0,"Madhya Pradesh",18904
"Madhya Pradesh","Alpha",0,2,2021-10-11,18911,0,"Madhya Pradesh",18911
"Madhya Pradesh","Alpha",0,10,2021-10-18,18918,0,"Madhya Pradesh",18918
"Madhya Pradesh","Alpha",0,3,2021-10-25,18925,0,"Madhya Pradesh",18925
"Madhya Pradesh","Alpha",0,12,2021-11-01,18932,0,"Madhya Pradesh",18932
"Madhya Pradesh","Alpha",0,7,2021-11-08,18939,0,"Madhya Pradesh",18939
"Madhya Pradesh","Alpha",0,14,2021-11-15,18946,0,"Madhya Pradesh",18946
"Madhya Pradesh","Alpha",0,23,2021-11-22,18953,0,"Madhya Pradesh",18953
"Madhya Pradesh","Alpha",0,14,2021-11-29,18960,0,"Madhya Pradesh",18960
"Madhya Pradesh","Alpha",0,14,2021-12-06,18967,0,"Madhya Pradesh",18967
"Madhya Pradesh","Alpha",0,29,2021-12-13,18974,0,"Madhya Pradesh",18974
"Madhya Pradesh","Alpha",0,44,2021-12-20,18981,0,"Madhya Pradesh",18981
"Madhya Pradesh","Alpha",0,104,2021-12-27,18988,0,"Madhya Pradesh",18988
"Madhya Pradesh","Alpha",0,85,2022-01-03,18995,0,"Madhya Pradesh",18995
"Madhya Pradesh","Alpha",0,249,2022-01-10,19002,0,"Madhya Pradesh",19002
"Madhya Pradesh","Alpha",0,14,2022-01-17,19009,0,"Madhya Pradesh",19009
"Madhya Pradesh","Alpha",0,34,2022-01-24,19016,0,"Madhya Pradesh",19016
"Madhya Pradesh","Alpha",0,329,2022-01-31,19023,0,"Madhya Pradesh",19023
"Madhya Pradesh","Alpha",0,31,2022-02-07,19030,0,"Madhya Pradesh",19030
"Madhya Pradesh","Alpha",0,57,2022-02-14,19037,0,"Madhya Pradesh",19037
"Madhya Pradesh","Alpha",0,62,2022-02-21,19044,0,"Madhya Pradesh",19044
"Madhya Pradesh","Alpha",0,11,2022-02-28,19051,0,"Madhya Pradesh",19051
"Madhya Pradesh","Alpha",0,1,2022-03-07,19058,0,"Madhya Pradesh",19058
"Madhya Pradesh","Alpha",0,1,2022-03-14,19065,0,"Madhya Pradesh",19065
"Madhya Pradesh","Alpha",0,24,2022-03-21,19072,0,"Madhya Pradesh",19072
"Madhya Pradesh","Alpha",0,4,2022-03-28,19079,0,"Madhya Pradesh",19079
"Madhya Pradesh","Alpha",0,6,2022-04-04,19086,0,"Madhya Pradesh",19086
"Madhya Pradesh","Alpha",0,7,2022-04-11,19093,0,"Madhya Pradesh",19093
"Madhya Pradesh","Alpha",0,20,2022-04-18,19100,0,"Madhya Pradesh",19100
"Madhya Pradesh","Alpha",0,37,2022-04-25,19107,0,"Madhya Pradesh",19107
"Madhya Pradesh","Alpha",0,27,2022-05-02,19114,0,"Madhya Pradesh",19114
"Madhya Pradesh","Alpha",0,23,2022-05-09,19121,0,"Madhya Pradesh",19121
"Madhya Pradesh","Alpha",0,7,2022-05-16,19128,0,"Madhya Pradesh",19128
"Madhya Pradesh","Alpha",0,4,2022-05-23,19135,0,"Madhya Pradesh",19135
"Madhya Pradesh","Alpha",0,5,2022-05-30,19142,0,"Madhya Pradesh",19142
"Madhya Pradesh","Alpha",0,43,2022-06-06,19149,0,"Madhya Pradesh",19149
"Madhya Pradesh","Alpha",0,26,2022-06-13,19156,0,"Madhya Pradesh",19156
"Madhya Pradesh","Alpha",0,7,2022-06-20,19163,0,"Madhya Pradesh",19163
"Madhya Pradesh","Alpha",0,2,2022-06-27,19170,0,"Madhya Pradesh",19170
"Maharashtra","Alpha",0,33,2020-06-01,18414,0,"Maharashtra",18414
"Maharashtra","Alpha",0,24,2020-06-08,18421,0,"Maharashtra",18421
"Maharashtra","Alpha",0,144,2020-06-15,18428,0,"Maharashtra",18428
"Maharashtra","Alpha",0,58,2020-06-22,18435,0,"Maharashtra",18435
"Maharashtra","Alpha",0,37,2020-06-29,18442,0,"Maharashtra",18442
"Maharashtra","Alpha",0,55,2020-07-06,18449,0,"Maharashtra",18449
"Maharashtra","Alpha",0,78,2020-07-13,18456,0,"Maharashtra",18456
"Maharashtra","Alpha",0,64,2020-07-20,18463,0,"Maharashtra",18463
"Maharashtra","Alpha",0,59,2020-07-27,18470,0,"Maharashtra",18470
"Maharashtra","Alpha",0,38,2020-08-03,18477,0,"Maharashtra",18477
"Maharashtra","Alpha",0,54,2020-08-10,18484,0,"Maharashtra",18484
"Maharashtra","Alpha",0,29,2020-08-17,18491,0,"Maharashtra",18491
"Maharashtra","Alpha",0,40,2020-08-24,18498,0,"Maharashtra",18498
"Maharashtra","Alpha",0,43,2020-08-31,18505,0,"Maharashtra",18505
"Maharashtra","Alpha",0,64,2020-09-07,18512,0,"Maharashtra",18512
"Maharashtra","Alpha",0,79,2020-09-14,18519,0,"Maharashtra",18519
"Maharashtra","Alpha",0,29,2020-09-21,18526,0,"Maharashtra",18526
"Maharashtra","Alpha",0,34,2020-09-28,18533,0,"Maharashtra",18533
"Maharashtra","Alpha",0,10,2020-10-05,18540,0,"Maharashtra",18540
"Maharashtra","Alpha",0,2,2020-10-19,18554,0,"Maharashtra",18554
"Maharashtra","Alpha",0,6,2020-10-26,18561,0,"Maharashtra",18561
"Maharashtra","Alpha",0,1,2020-11-09,18575,0,"Maharashtra",18575
"Maharashtra","Alpha",0,14,2020-11-16,18582,0,"Maharashtra",18582
"Maharashtra","Alpha",0,31,2020-11-23,18589,0,"Maharashtra",18589
"Maharashtra","Alpha",0,69,2020-11-30,18596,0,"Maharashtra",18596
"Maharashtra","Alpha",0,43,2020-12-07,18603,0,"Maharashtra",18603
"Maharashtra","Alpha",2,45,2020-12-14,18610,0.0444444444444444,"Maharashtra",18610
"Maharashtra","Alpha",5,62,2020-12-21,18617,0.0806451612903226,"Maharashtra",18617
"Maharashtra","Alpha",5,48,2020-12-28,18624,0.104166666666667,"Maharashtra",18624
